test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T092,PCIB,chemical_treatment,0.1,,,1.0,0.00039,WT,1.0,0.00039,-11.3255,0.05,decreased,decreased,True,Lateral_Root_Density,2,medium,2,True,82,10.1101/cshperspect.a039933
T093,Auxinole,chemical_treatment,0.1,,,1.0,0.000219,WT,1.0,0.000219,-12.1594,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,3,True,96,10.1101/cshperspect.a039933
T094,AVG,chemical_treatment,0.1,,,1.0,1.999151,WT,1.0,1.999151,0.9994,0.05,increased,increased,True,Lateral_Root_Density,1,easy,3,True,85,10.1111/j.1365-313X.2008.03495.x
T095,Kinetin,exogenous_treatment,1.0,Cytokinin,1.0,1.0,0.65297,WT,1.0,0.65297,-0.6149,0.05,decreased,decreased,True,Lateral_Root_Density,1,easy,3,True,100,10.3390/ijms20030486
T096,IAA28 + NAA,gain_of_function_plus_treatment,2.0,Auxin,1.0,1.0,5.705296,mutant,8.4e-05,68301.015398,16.0596,0.05,increased,decreased,False,Lateral_Root_Density,2,medium,2,True,192,10.1101/cshperspect.a039933
T097,IAA14 + NAA,gain_of_function_plus_treatment,2.0,Auxin,1.0,1.0,8.018243,mutant,0.000104,77102.637899,16.2345,0.05,increased,decreased,False,Lateral_Root_Density,2,medium,3,True,195,10.3390/ijms20030486
T098,ABI4 + IAA,combined,0.5,Auxin,1.0,1.0,22.11578,mutant,1.599057,13.830509,3.7898,0.05,increased,increased,True,Lateral_Root_Density,2,medium,1,True,181,10.1105/tpc.110.074641
T099,pyl8 + IAA,rescue,0.0,Auxin,1.0,1.0,25.68994,mutant,1.857454,13.830725,3.7898,0.05,increased,increased,True,Lateral_Root_Density,2,medium,4,True,184,10.1126/scisignal.2005051
T100,arf7 arf19 + ARF7-GR + Dex,rescue_experiment,2.0,,,1.0,0.00044,mutant,0.00044,1.0,0.0,0.05,unchanged,increased,False,Lateral_Root_Density,2,medium,2,True,86,10.1105/tpc.106.047761
T101,arf7 arf19 + LBD16 OE,rescue_experiment,0.0,,,1.0,0.000362,mutant,0.000362,1.0,0.0,0.05,unchanged,increased,False,Lateral_Root_Density,3,hard,1,True,84,10.1105/tpc.106.047761
