test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
T022,KS,knockout,0.0,,,1.0,0.222288,WT,1.0,0.222288,-2.1695,0.05,decreased,decreased,True,Plant_Height,1,easy,4,False,100,10.1199/tab.0103
T023,KO,knockout,0.0,,,1.0,0.222288,WT,1.0,0.222288,-2.1695,0.05,decreased,decreased,True,Plant_Height,1,easy,4,False,100,10.1199/tab.0103
T024,GA20ox1,knockout,0.99,,,1.0,0.996917,WT,1.0,0.996917,-0.0045,0.05,unchanged,decreased,False,Plant_Height,1,easy,4,True,30,10.1199/tab.0103
T025,GA20ox1,overexpression,2.0,,,1.0,1.254012,WT,1.0,1.254012,0.3266,0.05,increased,increased,True,Plant_Height,1,easy,4,True,89,10.1073/pnas.95.15.9019
T026,GA3ox1,knockout,0.99,,,1.0,0.996917,WT,1.0,0.996917,-0.0045,0.05,unchanged,decreased,False,Plant_Height,1,easy,4,True,30,10.1199/tab.0103
T027,GA3ox1,double_knockout,0.0,,,1.0,0.152614,WT,1.0,0.152614,-2.712,0.05,decreased,decreased,True,Plant_Height,1,easy,4,False,100,10.1199/tab.0103
T028,GA2ox,overexpression,2.0,,,1.0,0.635898,WT,1.0,0.635898,-0.6531,0.05,decreased,decreased,True,Plant_Height,1,easy,4,True,96,10.1199/tab.0103
T029,GID1A,triple_knockout,0.0,,,1.0,0.02327,WT,1.0,0.02327,-5.4254,0.05,decreased,decreased,True,Plant_Height,1,easy,2,False,100,10.1199/tab.0103
T030,GAI,gain_of_function,2.0,,,1.0,0.257029,WT,1.0,0.257029,-1.96,0.05,decreased,decreased,True,Plant_Height,1,easy,1,False,100,10.1101/gad.11.23.3194
T031,RGA,knockout,0.99,,,1.0,1.019645,WT,1.0,1.019645,0.0281,0.05,unchanged,increased,False,Plant_Height,1,easy,1,True,43,10.1199/tab.0103
T032,RGA,double_knockout,0.0,,,1.0,31.623087,WT,1.0,31.623087,4.9829,0.05,increased,increased,True,Plant_Height,1,easy,1,True,71,10.1199/tab.0103
T033,CPS,knockout_plus_treatment,0.0,Gibberellin,1.0,1.0,1.14801,mutant,0.222288,5.164529,2.3686,0.05,increased,unchanged,False,Plant_Height,2,medium,4,False,100,10.1199/tab.0103
T034,DELLA,quintuple_knockout,0.0,,,1.0,31.623087,WT,1.0,31.623087,4.9829,0.05,increased,increased,True,Plant_Height,1,easy,1,True,71,10.1199/tab.0103
T035,Gibberellin,exogenous_treatment,1.0,Gibberellin,1.0,1.0,2.000507,WT,1.0,2.000507,1.0004,0.05,increased,increased,True,Plant_Height,1,easy,3,False,100,10.1199/tab.0103
T036,SPY,knockout,0.0,,,1.0,31.623022,WT,1.0,31.623022,4.9829,0.05,increased,increased,True,Plant_Height,1,easy,2,True,72,10.1199/tab.0103
T037,SLY1,knockout,0.0,,,1.0,0.023258,WT,1.0,0.023258,-5.4261,0.05,decreased,decreased,True,Plant_Height,1,easy,2,False,100,10.1126/science.1080585
T038,BRI1,knockout,0.0,,,1.0,0.630958,WT,1.0,0.630958,-0.6644,0.05,decreased,decreased,True,Plant_Height,1,easy,4,True,70,10.1104/pp.111.4.671
T039,BIN2,gain_of_function,2.0,,,1.0,0.911664,WT,1.0,0.911664,-0.1334,0.05,decreased,decreased,True,Plant_Height,1,easy,2,False,100,10.1016/S0092-8674(02)00812-7
T040,BIN2,knockout,0.0,,,1.0,1.584892,WT,1.0,1.584892,0.6644,0.05,increased,increased,True,Plant_Height,1,easy,2,True,50,10.1105/tpc.19.00335
T041,BZR1,gain_of_function,2.0,,,1.0,1.096984,WT,1.0,1.096984,0.1335,0.05,increased,increased,True,Plant_Height,1,easy,1,False,100,10.1016/S0092-8674(02)00721-3
