test_id,gene,perturbation_type,gene_modifier,exogenous_node,exogenous_value,wt_value,perturbed_value,comparison_baseline,comparison_baseline_value,ratio,log2_fold_change,direction_threshold,predicted_direction,expected_direction,correct,phenotype_node,complexity_score,complexity_label,path_length,converged,iterations,evidence_doi
HL_T031,COP1,knockout,0.0,,,1.0,5.1e-05,WT,1.0,5.1e-05,-14.2574,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,342,10.1073/pnas.1700850114
HL_T032,COP1,knockout,0.0,,,1.0,5.1e-05,WT,1.0,5.1e-05,-14.2574,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,342,10.1038/emboj.2009.4
HL_T033,CRY1,knockout,0.0,,,1.0,12.809022,WT,1.0,12.809022,3.6791,0.05,increased,increased,True,Hypocotyl_Length,1,easy,2,True,467,10.1016/B978-0-12-801922-1.00007-5
HL_T034,CRY1,overexpression,2.0,,,1.0,0.172373,WT,1.0,0.172373,-2.5364,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,True,466,10.1016/B978-0-12-801922-1.00007-5
HL_T035,CRY1_CRY2,double_knockout,0.0,,,1.0,22.703016,WT,1.0,22.703016,4.5048,0.05,increased,increased,True,Hypocotyl_Length,2,medium,2,True,487,10.1016/B978-0-12-801922-1.00007-5
HL_T036,CRY2,knockout,0.0,,,1.0,6.0694,WT,1.0,6.0694,2.6016,0.05,increased,increased,True,Hypocotyl_Length,1,easy,3,True,474,10.1016/B978-0-12-801922-1.00007-5
HL_T037,CRY2,overexpression,2.0,,,1.0,0.389141,WT,1.0,0.389141,-1.3616,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,3,True,342,10.1016/B978-0-12-801922-1.00007-5
HL_T038,CTR1,knockout,0.0,,,1.0,1.121968,WT,1.0,1.121968,0.166,0.05,increased,decreased,False,Hypocotyl_Length,1,easy,3,False,500,10.1007/s42994-021-00063-0
HL_T039,DELLA,quintuple_knockout,0.0,,,1.0,8.262961,WT,1.0,8.262961,3.0467,0.05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,267,10.1199/tab.0103
HL_T040,DELLA_pentuple,quintuple_knockout,0.0,,,1.0,8.262961,WT,1.0,8.262961,3.0467,0.05,increased,increased,True,Hypocotyl_Length,1,easy,1,True,267,10.7554/eLife.03031
HL_T041,DET1,knockout,0.0,,,1.0,2.8e-05,WT,1.0,2.8e-05,-15.1486,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,2,False,500,10.1105/tpc.114.130666
HL_T042,DET2,knockout,0.0,,,1.0,0.010869,WT,1.0,0.010869,-6.5237,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,5,False,500,10.1016/j.pbi.2014.07.012
HL_T043,DWF4,knockout,0.0,,,1.0,0.006262,WT,1.0,0.006262,-7.3191,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,5,False,500,10.1016/j.pbi.2014.07.012
HL_T046,EIN2,knockout,0.0,Ethylene,1.0,1.0,0.588213,mutant,0.588213,1.0,0.0,0.05,unchanged,unchanged,True,Hypocotyl_Length,2,medium,2,True,262,10.1105/tpc.110.076588
HL_T047,EIN3,knockout,0.0,Ethylene,1.0,1.0,0.241962,mutant,0.241962,1.0,0.0,0.05,unchanged,unchanged,True,Hypocotyl_Length,2,medium,1,True,246,10.1105/tpc.110.076588
HL_T048,EIN3,overexpression,2.0,,,1.0,0.834721,WT,1.0,0.834721,-0.2606,0.05,decreased,decreased,True,Hypocotyl_Length,1,easy,1,True,478,10.1105/tpc.110.076588
HL_T049,EIN3_EIL1,double_knockout,0.0,Ethylene,1.0,1.0,0.241962,mutant,0.241962,1.0,0.0,0.05,unchanged,unchanged,True,Hypocotyl_Length,2,medium,1,True,246,10.1007/s42994-021-00063-0
